lemme,cgram,genre,freqlem,forms
fabrication,NOM,f,5.630000000000001,"fabrication, fabrications"
teinte,NOM,f,5.626,"teinte, teintes"
klaxon,NOM,m,5.6259999999999994,"klaxon, klaxons"
boulangerie,NOM,f,5.622,"boulangerie, boulangeries"
totalité,NOM,f,5.622,"totalité, totalités"
dedans,NOM,m,5.618,dedans
compétence,NOM,f,5.616,"compétence, compétences"
gelée,NOM,f,5.614000000000001,"gelée, gelées"
appât,NOM,m,5.612,"appât, appâts"
maîtrise,NOM,f,5.612,"maîtrise, maîtrises"
diagnostic,NOM,m,5.608,"diagnostic, diagnostics"
battant,NOM,m,5.606000000000001,battant/battante battants
sérail,NOM,m,5.606000000000001,sérail
croisière,NOM,f,5.606,"croisière, croisières"
vernis,NOM,m,5.606,vernis
noble,NOM,,5.604,"noble, nobles"
coordonnée,NOM,f,5.6000000000000005,"coordonnée, coordonnées"
azur,NOM,m,5.6,"azur, azurs"
concurrence,NOM,f,5.6,"concurrence, concurrences"
suspension,NOM,f,5.6,"suspension, suspensions"
buée,NOM,f,5.596,"buée, buées"
lacs,NOM,m,5.5920000000000005,lacs
chemisier,NOM,m,5.588,"chemisier, chemisiers"
avant-bras,NOM,m,5.584,avant-bras
guérison,NOM,f,5.584,"guérison, guérisons"
habileté,NOM,f,5.582,"habileté, habiletés"
contre,NOM,m,5.581999999999999,"contre, contres"
cuiller,NOM,f,5.58,"cuiller, cuillers"
intermédiaire,NOM,,5.577999999999999,"intermédiaire, intermédiaires"
politicien,NOM,m,5.574,politicien/politicienne politiciens
antiquité,NOM,f,5.572,"antiquité, antiquités"
hospitalité,NOM,f,5.572,hospitalité
fraction,NOM,f,5.57,"fraction, fractions"
insolence,NOM,f,5.57,"insolence, insolences"
baise,NOM,f,5.5680000000000005,"baise, baises"
cabaret,NOM,m,5.568,"cabaret, cabarets"
remplaçant,NOM,m,5.564,remplaçant/remplaçante remplaçants/remplaçantes
tablette,NOM,f,5.564,"tablette, tablettes"
mélodie,NOM,f,5.556,"mélodie, mélodies"
préfecture,NOM,f,5.552,"préfecture, préfectures"
interne,NOM,,5.545999999999999,"interne, internes"
pion,NOM,m,5.542,pion/pionne pions
ascension,NOM,f,5.538,"ascension, ascensions"
gentilhomme,NOM,m,5.537999999999999,"gentilhomme, gentilshommes"
investissement,NOM,m,5.536,"investissement, investissements"
lucidité,NOM,f,5.532,"lucidité, lucidités"
tumeur,NOM,f,5.532,"tumeur, tumeurs"
pianiste,NOM,,5.529999999999999,"pianiste, pianistes"
gel,NOM,m,5.526,"gel, gels"
dispositif,NOM,m,5.524,"dispositif, dispositifs"
transparence,NOM,f,5.524,"transparence, transparences"
dodo,NOM,m,5.518,"dodo, dodos"
mile,NOM,m,5.516,"mile, miles"
générateur,NOM,m,5.5120000000000005,générateur/génératrice générateurs/génératrices
crampe,NOM,f,5.512,"crampe, crampes"
insomnie,NOM,f,5.51,"insomnie, insomnies"
normal,NOM,m,5.51,normal
envahisseur,NOM,m,5.508000000000001,"envahisseur, envahisseurs"
bingo,NOM,m,5.504,bingo
gin,NOM,m,5.5,"gin, gins"
hiérarchie,NOM,f,5.497999999999999,"hiérarchie, hiérarchies"
solitaire,NOM,,5.496,"solitaire, solitaires"
estrade,NOM,f,5.4959999999999996,"estrade, estrades"
amusement,NOM,m,5.494,"amusement, amusements"
psychologue,NOM,,5.49,"psychologue, psychologues"
barbelé,NOM,m,5.488,"barbelé, barbelés"
traite,NOM,f,5.482,"traite, traites"
punk,NOM,,5.481999999999999,"punk, punks"
sauveur,NOM,m,5.481999999999999,sauveur/sauveuse sauveurs
entrain,NOM,m,5.48,entrain
offrande,NOM,f,5.48,"offrande, offrandes"
caviar,NOM,m,5.478,caviar
débauche,NOM,f,5.478,"débauche, débauches"
hutte,NOM,f,5.476,"hutte, huttes"
crinière,NOM,f,5.475999999999999,"crinière, crinières"
fable,NOM,f,5.474,"fable, fables"
deal,NOM,m,5.4719999999999995,"deal, deals"
projection,NOM,f,5.4719999999999995,"projection, projections"
imitation,NOM,f,5.47,"imitation, imitations"
effraction,NOM,f,5.468,"effraction, effractions"
tournoi,NOM,m,5.468,"tournoi, tournois"
exclamation,NOM,f,5.465999999999999,"exclamation, exclamations"
apocalypse,NOM,f,5.462,"apocalypse, apocalypses"
fermeté,NOM,f,5.460000000000001,fermeté
envoi,NOM,m,5.46,"envoi, envois"
négatif,NOM,m,5.46,"négatif, négatifs"
retenue,NOM,f,5.46,"retenue, retenues"
cartable,NOM,m,5.459999999999999,"cartable, cartables"
gramme,NOM,m,5.458,"gramme, grammes"
approbation,NOM,f,5.456,"approbation, approbations"
occupant,NOM,m,5.456,occupant/occupante occupants/occupantes
huître,NOM,f,5.4559999999999995,"huître, huîtres"
aliment,NOM,m,5.45,"aliment, aliments"
marionnette,NOM,f,5.446000000000001,"marionnette, marionnettes"
saumon,NOM,m,5.444000000000001,"saumon, saumons"
location,NOM,f,5.442,"location, locations"
métamorphose,NOM,f,5.442,"métamorphose, métamorphoses"
admirateur,NOM,m,5.4399999999999995,admirateur/admiratrice admirateurs/admiratrices
actualité,NOM,f,5.438000000000001,"actualité, actualités"
confirmation,NOM,f,5.438,"confirmation, confirmations"
volcan,NOM,m,5.436,"volcan, volcans"
pascal,NOM,m,5.432,pascal
quotidien,NOM,m,5.43,"quotidien, quotidiens"
caissier,NOM,m,5.428000000000001,caissier/caissière caissiers/caissières
raclée,NOM,f,5.424,"raclée, raclées"
syllabe,NOM,f,5.4239999999999995,"syllabe, syllabes"
boum,NOM,m,5.422,"boum, boums"
vice-président,NOM,m,5.422,vice-président/vice-présidente vice-présidents
efficacité,NOM,f,5.42,efficacité
liasse,NOM,f,5.42,"liasse, liasses"
réconfort,NOM,m,5.418,"réconfort, réconforts"
abondance,NOM,f,5.412,abondance
inventaire,NOM,m,5.411999999999999,"inventaire, inventaires"
néon,NOM,m,5.410000000000001,"néon, néons"
chauffage,NOM,m,5.408,chauffage
pieu,NOM,m,5.406000000000001,pieu
utilité,NOM,f,5.404,"utilité, utilités"
spaghetti,NOM,m,5.4,"spaghetti, spaghettis"
ration,NOM,f,5.396000000000001,"ration, rations"
aviateur,NOM,m,5.394,aviateur/aviatrice aviateurs/aviatrices
gazon,NOM,m,5.394,"gazon, gazons"
affût,NOM,m,5.392,"affût, affûts"
écaille,NOM,f,5.392,"écaille, écailles"
lièvre,NOM,m,5.3919999999999995,"lièvre, lièvres"
répondeur,NOM,m,5.39,"répondeur, répondeurs"
titi,NOM,m,5.386000000000001,"titi, titis"
corruption,NOM,f,5.386,"corruption, corruptions"
rizière,NOM,f,5.382,"rizière, rizières"
aire,NOM,f,5.38,"aire, aires"
pétale,NOM,m,5.378,"pétale, pétales"
mac,NOM,m,5.372,"mac, macs"
pourriture,NOM,f,5.372,"pourriture, pourritures"
ferveur,NOM,f,5.3660000000000005,"ferveur, ferveurs"
godasse,NOM,f,5.362,"godasse, godasses"
fugue,NOM,f,5.36,"fugue, fugues"
pantoufle,NOM,f,5.359999999999999,"pantoufle, pantoufles"
soumission,NOM,f,5.358,"soumission, soumissions"
tilleul,NOM,m,5.358,"tilleul, tilleuls"
initiale,NOM,f,5.356,"initiale, initiales"
truite,NOM,f,5.354,"truite, truites"
sillon,NOM,m,5.352000000000001,"sillon, sillons"
légiste,NOM,,5.35,"légiste, légistes"
lieue,NOM,f,5.346,"lieue, lieues"
grue,NOM,f,5.343999999999999,"grue, grues"
solidarité,NOM,f,5.3420000000000005,"solidarité, solidarités"
miniature,NOM,f,5.336,"miniature, miniatures"
pare-brise,NOM,m,5.336,"pare-brise, pare-brises"
participation,NOM,f,5.3340000000000005,"participation, participations"
maintien,NOM,m,5.334,"maintien, maintiens"
spectre,NOM,m,5.334,"spectre, spectres"
content,NOM,m,5.332,"content, contents"
malchance,NOM,f,5.327999999999999,"malchance, malchances"
détention,NOM,f,5.324,"détention, détentions"
western,NOM,m,5.321999999999999,"western, westerns"
tribune,NOM,f,5.318,"tribune, tribunes"
romancier,NOM,m,5.314,romancier/romancière romanciers/romancières
chronique,NOM,f,5.312,"chronique, chroniques"
interdit,NOM,m,5.312,interdit/interdite interdits/interdites
chauve,NOM,,5.308,"chauve, chauves"
ouragan,NOM,m,5.306,"ouragan, ouragans"
apprentissage,NOM,m,5.304,"apprentissage, apprentissages"
microbe,NOM,m,5.303999999999999,"microbe, microbes"
bocal,NOM,m,5.298,"bocal, bocaux"
bûcheron,NOM,m,5.2940000000000005,"bûcheron, bûcherons"
massif,NOM,m,5.2940000000000005,"massif, massifs"
dope,NOM,,5.294,"dope, dopes"
braquage,NOM,m,5.292,"braquage, braquages"
vautour,NOM,m,5.29,"vautour, vautours"
arête,NOM,f,5.284000000000001,"arête, arêtes"
gâchis,NOM,m,5.284,gâchis
séduction,NOM,f,5.28,"séduction, séductions"
barbare,NOM,,5.2780000000000005,"barbare, barbares"
exploitation,NOM,f,5.2780000000000005,"exploitation, exploitations"
pique-nique,NOM,m,5.2780000000000005,"pique-nique, pique-niques"
lagune,NOM,f,5.272,"lagune, lagunes"
osier,NOM,m,5.266000000000001,"osier, osiers"
compteur,NOM,m,5.266,"compteur, compteurs"
jésus,NOM,m,5.266,jésus
meeting,NOM,m,5.266,"meeting, meetings"
cortex,NOM,m,5.263999999999999,cortex
z,NOM,m,5.262,z
trompe,NOM,f,5.258,"trompe, trompes"
atout,NOM,m,5.256,"atout, atouts"
chimie,NOM,f,5.254,"chimie, chimies"
inutile,NOM,,5.244,"inutile, inutiles"
accessoire,NOM,m,5.242,"accessoire, accessoires"
bourdonnement,NOM,m,5.242,"bourdonnement, bourdonnements"
rédacteur,NOM,m,5.242,rédacteur/rédactrice rédacteurs/rédactrices
miche,NOM,f,5.24,"miche, miches"
juron,NOM,m,5.232,"juron, jurons"
périmètre,NOM,m,5.2219999999999995,"périmètre, périmètres"
prostitution,NOM,f,5.220000000000001,"prostitution, prostitutions"
concurrent,NOM,m,5.22,"concurrent, concurrents"
véranda,NOM,f,5.22,"véranda, vérandas"
bourre,NOM,,5.218,"bourre, bourres"
motard,NOM,m,5.215999999999999,motard/motarde motards/motardes
taverne,NOM,f,5.215999999999999,"taverne, tavernes"
sillage,NOM,m,5.21,"sillage, sillages"
madone,NOM,f,5.2059999999999995,"madone, madones"
lande,NOM,f,5.202000000000001,"lande, landes"
fatalité,NOM,f,5.202,"fatalité, fatalités"
pétasse,NOM,f,5.1979999999999995,"pétasse, pétasses"
orgue,NOM,m,5.196,"orgue, orgues"
raccourci,NOM,m,5.196,"raccourci, raccourcis"
emballage,NOM,m,5.192,"emballage, emballages"
hygiène,NOM,f,5.192,"hygiène, hygiènes"
scanner,NOM,m,5.192,"scanner, scanners"
digue,NOM,f,5.19,"digue, digues"
trot,NOM,m,5.19,"trot, trots"
loque,NOM,f,5.184,"loque, loques"
pioche,NOM,f,5.184,"pioche, pioches"
verbe,NOM,m,5.184,"verbe, verbes"
parfait,NOM,m,5.1819999999999995,parfait/parfaite parfaits/parfaites
sculpteur,NOM,m,5.178,sculpteur/sculptrice sculpteurs
paperasse,NOM,f,5.176,"paperasse, paperasses"
transformation,NOM,f,5.176,"transformation, transformations"
capot,NOM,m,5.174,"capot, capots"
opérateur,NOM,m,5.174,opérateur/opératrice opérateurs/opératrices
orgasme,NOM,m,5.174,"orgasme, orgasmes"
ancre,NOM,f,5.1739999999999995,"ancre, ancres"
mulet,NOM,m,5.1739999999999995,"mulet, mulets"
sanctuaire,NOM,m,5.172,"sanctuaire, sanctuaires"
pervers,NOM,m,5.164,pervers/perverse pervers/perverses
radiateur,NOM,m,5.162,"radiateur, radiateurs"
montage,NOM,m,5.16,"montage, montages"
finesse,NOM,f,5.156000000000001,"finesse, finesses"
marraine,NOM,f,5.156000000000001,"marraine, marraines"
bouffon,NOM,m,5.154,bouffon/bouffonne bouffons
bungalow,NOM,m,5.154,"bungalow, bungalows"
conduit,NOM,m,5.154,"conduit, conduits"
malice,NOM,f,5.154,"malice, malices"
fraternité,NOM,f,5.15,"fraternité, fraternités"
usure,NOM,f,5.148,"usure, usures"
pharmacien,NOM,m,5.146,pharmacien/pharmacienne pharmaciens
accouchement,NOM,m,5.144,"accouchement, accouchements"
break,NOM,m,5.144,"break, breaks"
min,NOM,m,5.142,min
gène,NOM,m,5.138,"gène, gènes"
central,NOM,m,5.137999999999999,"central, centraux"
flocon,NOM,m,5.134,"flocon, flocons"
haut-parleur,NOM,m,5.134,"haut-parleur, haut-parleurs"
rigolade,NOM,f,5.134,"rigolade, rigolades"
maniaque,NOM,,5.1339999999999995,"maniaque, maniaques"
sofa,NOM,m,5.1339999999999995,"sofa, sofas"
évacuation,NOM,f,5.132,"évacuation, évacuations"
natte,NOM,f,5.13,"natte, nattes"
ragot,NOM,m,5.13,"ragot, ragots"
surplus,NOM,m,5.13,surplus
mirage,NOM,m,5.126,"mirage, mirages"
bip,NOM,m,5.119999999999999,"bip, bips"
niche,NOM,f,5.118,"niche, niches"
homard,NOM,m,5.112,"homard, homards"
éloge,NOM,m,5.112,"éloge, éloges"
institut,NOM,m,5.106,"institut, instituts"
plombier,NOM,m,5.106,"plombier, plombiers"
sursis,NOM,m,5.104000000000001,sursis
bride,NOM,f,5.102,"bride, brides"
senteur,NOM,f,5.102,"senteur, senteurs"
laser,NOM,m,5.101999999999999,"laser, lasers"
égoïsme,NOM,m,5.101999999999999,"égoïsme, égoïsmes"
sot,NOM,m,5.1,sot/sotte sots/sottes
parlement,NOM,m,5.098,"parlement, parlements"
gamme,NOM,f,5.096,"gamme, gammes"
goudron,NOM,m,5.096,"goudron, goudrons"
tournure,NOM,f,5.096,"tournure, tournures"
emmerde,NOM,f,5.093999999999999,"emmerde, emmerdes"
sida,NOM,m,5.092,"sida, sidas"
laurier,NOM,m,5.09,"laurier, lauriers"
diversion,NOM,f,5.086,"diversion, diversions"
éternel,NOM,m,5.086,éternel/éternelle éternels/éternelles
sève,NOM,f,5.078,"sève, sèves"
épouvante,NOM,f,5.078,"épouvante, épouvantes"
gaulois,NOM,m,5.0760000000000005,gaulois/gauloise gaulois/gauloises
granit,NOM,m,5.072000000000001,"granit, granits"
frayeur,NOM,f,5.072,"frayeur, frayeurs"
orientation,NOM,f,5.072,"orientation, orientations"
morphine,NOM,f,5.07,morphine
verdure,NOM,f,5.07,"verdure, verdures"
vipère,NOM,f,5.068,"vipère, vipères"
palme,NOM,f,5.066,"palme, palmes"
alimentation,NOM,f,5.0600000000000005,"alimentation, alimentations"
sainteté,NOM,f,5.0600000000000005,"sainteté, saintetés"
nuée,NOM,f,5.058,"nuée, nuées"
cinquante,NOM,m,5.054,cinquante
guet,NOM,m,5.054,"guet, guets"
pisse,NOM,f,5.054,"pisse, pisses"
complaisance,NOM,f,5.0520000000000005,"complaisance, complaisances"
braguette,NOM,f,5.052,"braguette, braguettes"
sous-vêtement,NOM,m,5.050000000000001,"sous-vêtement, sous-vêtements"
croc,NOM,m,5.05,"croc, crocs"
thune,NOM,f,5.05,"thune, thunes"
chanoine,NOM,m,5.048000000000001,"chanoine, chanoines"
calmant,NOM,m,5.048,"calmant, calmants"
charogne,NOM,f,5.048,"charogne, charognes"
mutation,NOM,f,5.046,"mutation, mutations"
notre-dame,NOM,f,5.046,notre-dame
pagaille,NOM,f,5.045999999999999,"pagaille, pagailles"
tracteur,NOM,m,5.0440000000000005,"tracteur, tracteurs"
brun,NOM,m,5.042000000000001,"brun, bruns"
carriole,NOM,f,5.040000000000001,"carriole, carrioles"
broche,NOM,f,5.038,"broche, broches"
cachot,NOM,m,5.038,"cachot, cachots"
poivre,NOM,m,5.036,"poivre, poivres"
louis,NOM,m,5.034,louis
ménager,NOM,m,5.03,ménager/ménagère ménagères
faisceau,NOM,m,5.026,"faisceau, faisceaux"
va-et-vient,NOM,m,5.024,va-et-vient
satin,NOM,m,5.022,"satin, satins"
extrême,NOM,m,5.018,"extrême, extrêmes"
déguisement,NOM,m,5.016,"déguisement, déguisements"
costard,NOM,m,5.014,"costard, costards"
crack,NOM,m,5.014,"crack, cracks"
boulet,NOM,m,5.013999999999999,"boulet, boulets"
moisson,NOM,f,5.0120000000000005,"moisson, moissons"
identification,NOM,f,5.012,"identification, identifications"
flux,NOM,m,5.01,flux
rouble,NOM,m,5.0,"rouble, roubles"
moelle,NOM,f,4.998000000000001,"moelle, moelles"
métropole,NOM,f,4.998,"métropole, métropoles"
ronflement,NOM,m,4.998,"ronflement, ronflements"
banquet,NOM,m,4.997999999999999,"banquet, banquets"
pâleur,NOM,f,4.992000000000001,"pâleur, pâleurs"
manger,NOM,m,4.992,manger
îlot,NOM,m,4.992,"îlot, îlots"
store,NOM,m,4.99,"store, stores"
guéridon,NOM,m,4.988,"guéridon, guéridons"
fasciste,NOM,,4.9879999999999995,"fasciste, fascistes"
révérend,NOM,m,4.9879999999999995,"révérend, révérends"
semence,NOM,f,4.9879999999999995,"semence, semences"
croisade,NOM,f,4.986000000000001,"croisade, croisades"
maçon,NOM,m,4.978,maçon/maçonne maçons
brousse,NOM,f,4.974,"brousse, brousses"
festin,NOM,m,4.9719999999999995,"festin, festins"
élu,NOM,m,4.97,"élu, élus"
parisien,NOM,m,4.968,parisien/parisienne parisiens/parisiennes
racaille,NOM,f,4.968,"racaille, racailles"
mention,NOM,f,4.965999999999999,"mention, mentions"
faucon,NOM,m,4.962,"faucon, faucons"
cookie,NOM,m,4.96,"cookie, cookies"
escale,NOM,f,4.96,"escale, escales"
chercheur,NOM,m,4.9559999999999995,chercheur/chercheuse chercheurs/chercheuses
cime,NOM,f,4.954000000000001,"cime, cimes"
déluge,NOM,m,4.95,"déluge, déluges"
orphelinat,NOM,m,4.95,"orphelinat, orphelinats"
européen,NOM,m,4.948,européen/européenne européens/européennes
limace,NOM,f,4.946,"limace, limaces"
pochette,NOM,f,4.944,"pochette, pochettes"
présidence,NOM,f,4.942,"présidence, présidences"
paillasse,NOM,,4.9399999999999995,"paillasse, paillasses"
autocar,NOM,m,4.938,"autocar, autocars"
détecteur,NOM,m,4.938,"détecteur, détecteurs"
multitude,NOM,f,4.936,"multitude, multitudes"
if,NOM,m,4.934,"if, ifs"
iris,NOM,m,4.926,iris
lignée,NOM,f,4.926,"lignée, lignées"
interrogation,NOM,f,4.9239999999999995,"interrogation, interrogations"
râle,NOM,m,4.918000000000001,"râle, râles"
cale,NOM,f,4.908,"cale, cales"
aquarium,NOM,m,4.9079999999999995,"aquarium, aquariums"
portion,NOM,f,4.906000000000001,"portion, portions"
supériorité,NOM,f,4.904,"supériorité, supériorités"
tunique,NOM,f,4.8999999999999995,"tunique, tuniques"
repli,NOM,m,4.896,"repli, replis"
sollicitude,NOM,f,4.894000000000001,"sollicitude, sollicitudes"
hypocrisie,NOM,f,4.890000000000001,"hypocrisie, hypocrisies"
fissure,NOM,f,4.888,"fissure, fissures"
aspiration,NOM,f,4.882,"aspiration, aspirations"
braiment,NOM,m,4.882,"braiment, braiments"
balustrade,NOM,f,4.877999999999999,"balustrade, balustrades"
stupide,NOM,,4.874,"stupide, stupides"
gravure,NOM,f,4.87,"gravure, gravures"
jetée,NOM,f,4.87,"jetée, jetées"
administrateur,NOM,m,4.862,administrateur/administratrice administrateurs
veillée,NOM,f,4.86,"veillée, veillées"
badge,NOM,m,4.851999999999999,"badge, badges"
appréhension,NOM,f,4.848,"appréhension, appréhensions"
naïveté,NOM,f,4.8420000000000005,"naïveté, naïvetés"
mât,NOM,m,4.838,"mât, mâts"
cinquantaine,NOM,f,4.836,"cinquantaine, cinquantaines"
pa,NOM,f,4.83,pa
pâtissier,NOM,m,4.826,pâtissier/pâtissière pâtissiers
pèlerinage,NOM,m,4.824,"pèlerinage, pèlerinages"
technicien,NOM,m,4.824,technicien/technicienne techniciens
minou,NOM,m,4.82,"minou, minous"
nombril,NOM,m,4.82,"nombril, nombrils"
canaille,NOM,f,4.818,"canaille, canailles"
fléau,NOM,m,4.816,"fléau, fléaux"
attrait,NOM,m,4.812,"attrait, attraits"
réveillon,NOM,m,4.811999999999999,"réveillon, réveillons"
parenthèse,NOM,f,4.808,"parenthèse, parenthèses"
moniteur,NOM,m,4.8,moniteur/monitrice moniteurs/monitrices
négro,NOM,m,4.8,"négro, négros"
décollage,NOM,m,4.798,"décollage, décollages"
intrus,NOM,m,4.798,intrus/intruse intruses
préparatif,NOM,m,4.798,"préparatif, préparatifs"
sachet,NOM,m,4.792,"sachet, sachets"
baby-sitter,NOM,f,4.79,"baby-sitter, baby-sitters"
crissement,NOM,m,4.79,"crissement, crissements"
delta,NOM,m,4.79,"delta, deltas"
imprimerie,NOM,f,4.79,"imprimerie, imprimeries"
martyre,NOM,,4.79,"martyre, martyres"
prévision,NOM,f,4.7860000000000005,"prévision, prévisions"
défenseur,NOM,m,4.784000000000001,"défenseur, défenseurs"
drogué,NOM,m,4.782,drogué/droguée drogués/droguées
arche,NOM,f,4.7780000000000005,"arche, arches"
grincement,NOM,m,4.7780000000000005,"grincement, grincements"
mi-chemin,NOM,m,4.772,mi-chemin
pair,NOM,m,4.772,"pair, pairs"
cochonnerie,NOM,f,4.77,"cochonnerie, cochonneries"
entier,NOM,m,4.768000000000001,"entier, entiers"
caïd,NOM,m,4.766,"caïd, caïds"
violeur,NOM,m,4.766,"violeur, violeurs"
géographie,NOM,f,4.76,"géographie, géographies"
enchère,NOM,f,4.758,"enchère, enchères"
claire,NOM,f,4.756,"claire, claires"
tapette,NOM,f,4.756,"tapette, tapettes"
brasserie,NOM,f,4.7540000000000004,"brasserie, brasseries"
hamburger,NOM,m,4.754,"hamburger, hamburgers"
smoking,NOM,m,4.752000000000001,"smoking, smokings"
samba,NOM,f,4.746,samba
gorille,NOM,m,4.744,"gorille, gorilles"
pet,NOM,m,4.744,"pet, pets"
peluche,NOM,f,4.742,"peluche, peluches"
foutre,NOM,m,4.74,foutre
boudin,NOM,m,4.738,"boudin, boudins"
hameau,NOM,m,4.7299999999999995,"hameau, hameaux"
pantin,NOM,m,4.728,"pantin, pantins"
group,NOM,m,4.726,"group, groups"
rouille,NOM,f,4.7219999999999995,"rouille, rouilles"
piment,NOM,m,4.72,"piment, piments"
divertissement,NOM,m,4.714,"divertissement, divertissements"
greffe,NOM,,4.714,"greffe, greffes"
mesdemoiselles,NOM,f,4.712000000000001,mesdemoiselles
souplesse,NOM,f,4.712,"souplesse, souplesses"
étui,NOM,m,4.712,"étui, étuis"
mouchard,NOM,m,4.708,mouchard/moucharde mouchards
virgule,NOM,f,4.706,"virgule, virgules"
carnage,NOM,m,4.7059999999999995,"carnage, carnages"
liqueur,NOM,f,4.704,"liqueur, liqueurs"
souveraineté,NOM,f,4.702000000000001,"souveraineté, souverainetés"
ex-femme,NOM,f,4.698,"ex-femme, ex-femmes"
végétation,NOM,f,4.694,"végétation, végétations"
doyen,NOM,m,4.69,doyen/doyenne doyens
secte,NOM,f,4.688,"secte, sectes"
capsule,NOM,f,4.686,"capsule, capsules"
nationalité,NOM,f,4.682,"nationalité, nationalités"
supplément,NOM,m,4.68,"supplément, suppléments"
dot,NOM,f,4.674,"dot, dots"
